0	0.000000
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000069
12	0.000179
13	0.000492
14	0.001171
15	0.002499
16	0.003132
17	0.003002
18	0.002537
19	0.002026
20	0.001839
21	0.002140
22	0.004028
23	0.005161
24	0.004139
25	0.003643
26	0.003902
27	0.005470
28	0.007370
29	0.010838
30	0.012997
31	0.014263
32	0.013409
33	0.009689
34	0.007214
35	0.006519
36	0.005527
37	0.004570
38	0.004391
39	0.004131
40	0.004826
41	0.005169
42	0.004971
43	0.005398
44	0.008080
45	0.010513
46	0.007092
47	0.003033
48	0.002026
49	0.002399
50	0.002438
51	0.002392
52	0.002636
53	0.002529
54	0.002693
55	0.002590
56	0.002838
57	0.003113
58	0.003399
59	0.003883
60	0.004223
61	0.005016
62	0.005177
63	0.004650
64	0.004719
65	0.004845
66	0.005516
67	0.005768
68	0.005993
69	0.006729
70	0.007141
71	0.007107
72	0.007778
73	0.008167
74	0.008354
75	0.008957
76	0.009186
77	0.009209
78	0.008759
79	0.007832
80	0.007774
81	0.007221
82	0.007187
83	0.006031
84	0.005856
85	0.005123
86	0.004971
87	0.004757
88	0.004395
89	0.004322
90	0.004337
91	0.004242
92	0.004505
93	0.004803
94	0.005665
95	0.005775
96	0.006340
97	0.006809
98	0.007736
99	0.008446
100	0.009518
101	0.010956
102	0.011780
103	0.013142
104	0.014885
105	0.014862
106	0.014069
107	0.013794
108	0.013016
109	0.012398
110	0.011570
111	0.009857
112	0.008770
113	0.008465
114	0.007950
115	0.007191
116	0.006264
117	0.006260
118	0.006165
119	0.006233
120	0.005886
121	0.005455
122	0.005207
123	0.004753
124	0.004837
125	0.004532
126	0.004440
127	0.004070
128	0.003868
129	0.003944
130	0.003895
131	0.003468
132	0.003632
133	0.003216
134	0.003384
135	0.003117
136	0.002964
137	0.002563
138	0.002674
139	0.002106
140	0.002022
141	0.001854
142	0.001842
143	0.001591
144	0.001926
145	0.001774
146	0.001865
147	0.001564
148	0.001808
149	0.001751
150	0.001896
151	0.002079
152	0.002007
153	0.002155
154	0.002274
155	0.002319
156	0.002575
157	0.002586
158	0.002838
159	0.002682
160	0.002613
161	0.002678
162	0.002792
163	0.002758
164	0.002792
165	0.002819
166	0.002583
167	0.002716
168	0.002567
169	0.002686
170	0.002705
171	0.002781
172	0.002567
173	0.002937
174	0.002544
175	0.002571
176	0.002609
177	0.002563
178	0.002575
179	0.002541
180	0.002666
181	0.002697
182	0.002663
183	0.002487
184	0.002499
185	0.002235
186	0.002014
187	0.002117
188	0.001892
189	0.001762
190	0.001530
191	0.001640
192	0.001408
193	0.001423
194	0.001381
195	0.001247
196	0.001286
197	0.001305
198	0.001221
199	0.001186
200	0.001339
201	0.001915
202	0.002514
203	0.003288
204	0.003788
205	0.004723
206	0.005611
207	0.006721
208	0.007439
209	0.008759
210	0.009567
211	0.008389
212	0.006294
213	0.004574
214	0.002876
215	0.001633
216	0.001301
217	0.001671
218	0.002567
219	0.002781
220	0.002007
221	0.001221
222	0.001167
223	0.000828
224	0.000660
225	0.000671
226	0.000526
227	0.000481
228	0.000443
229	0.000404
230	0.000462
231	0.000420
232	0.000393
233	0.000347
234	0.000294
235	0.000237
236	0.000275
237	0.000290
238	0.000217
239	0.000282
240	0.000183
241	0.000172
242	0.000221
243	0.000259
244	0.000175
245	0.000195
246	0.000168
247	0.000248
248	0.000206
249	0.000183
250	0.000175
251	0.000233
252	0.000252
253	0.000378
254	0.000927
255	0.000252
